Song Group,Video Title,Video ID,URL
Birdland,1996-1997 Vermilion High School Marching Band - Birdland,gQC2OqUxpNA,https://www.youtube.com/watch?v=gQC2OqUxpNA
Birdland,2012 Vermilion Sailor Alumni Band - Birdland,gxAO2ClbU5Y,https://www.youtube.com/watch?v=gxAO2ClbU5Y
09,2017-2018 Vermilion Sailor Marching Band - 09-29-17 - Oak Harbor,TBy0YzUM5aQ,https://www.youtube.com/watch?v=TBy0YzUM5aQ
09,2017-2018 Vermilion Sailor Marching Band - 09-16-17 - Elyria Festival,OCFYjrrQ5Bc,https://www.youtube.com/watch?v=OCFYjrrQ5Bc
09,2017-2018 Vermilion Sailor Marching Band   09-22-17 - V Columbia,7y7xyYi_8Ag,https://www.youtube.com/watch?v=7y7xyYi_8Ag
09,2017-2018 Vermilion Sailor Marching Band - 09-08-17 - Firelands,0rb_caQGOh0,https://www.youtube.com/watch?v=0rb_caQGOh0
09,2017-2018 Vermilion Sailor Marching Band - 09-01-17 - Brookside,1fc3_u0AEE0,https://www.youtube.com/watch?v=1fc3_u0AEE0
10,1985-1986 Amherst High School Showcase of Bands   10-5-85,VomQ1A4BUZ0,https://www.youtube.com/watch?v=VomQ1A4BUZ0
10,2017-2018 Vermilion Sailor Marching Band - 10-6-17 - V Port Clinton,SrBJyjYSN8Y,https://www.youtube.com/watch?v=SrBJyjYSN8Y
1980s Vermilion Sailor Alumni Band Rehearsal Tapes,1980s Vermilion Sailor Alumni Band Rehearsal Tapes,3irGM9StElA,https://www.youtube.com/watch?v=3irGM9StElA
2016,2016- 2017 Vermilion Sailor Marching Band - Memorial Day Parade 2017,4OpZamanyD8,https://www.youtube.com/watch?v=4OpZamanyD8
2017 Highlight Video,Vermilion Sailor Alumni Band 2017 Highlight Video,w6Q0R4Oh4rg,https://www.youtube.com/watch?v=w6Q0R4Oh4rg
2018 Vermilion Marching Band,2017 2018 Vermilion Marching Band - Fight Song Opening - Fox News,S4HsNUniHpA,https://www.youtube.com/watch?v=S4HsNUniHpA
8,2018-2019 Vermilion Sailor Marching Band - 8-31-18 - Unknown,LjQaEJPtbi0,https://www.youtube.com/watch?v=LjQaEJPtbi0
8,2018-2019 Vermilion Sailor Marching  Band  - 8-31-18 - I'm a Believer,BtmN6aDC_KQ,https://www.youtube.com/watch?v=BtmN6aDC_KQ
8,2018-2019 Vermilion Sailor Marching Band - 8-31-18 Full Show,FT0tpSYD_Lw,https://www.youtube.com/watch?v=FT0tpSYD_Lw
8th Grade Night Show,2014-2015 Vermilion Sailor Marching Band - 8th Grade Night Show,LZq1VhIly8k,https://www.youtube.com/watch?v=LZq1VhIly8k
9,2018-2019 Vermilion Sailor Marching  Band - 9-7-2018 Full Show,5sqEap95K5A,https://www.youtube.com/watch?v=5sqEap95K5A
A Documentary,2015-2016 Vermilion Sailor Marching Band - A Documentary,ZnXLPOmQW-k,https://www.youtube.com/watch?v=ZnXLPOmQW-k
Accepting Plaque,1985-1986 Vermilion Sailor Marching Band - Accepting Plaque,o1L0xEpGzv0,https://www.youtube.com/watch?v=o1L0xEpGzv0
Anchor Closer,1985-1986 Vermilion Sailor Marching Band - Anchor Closer,QR1dpcBWyn8,https://www.youtube.com/watch?v=QR1dpcBWyn8
At Fox8,1999-2000 Vermilion Sailor Marching Band  - At Fox8,LEXAg58Hpfk,https://www.youtube.com/watch?v=LEXAg58Hpfk
At the Rock Hall,2018-2019 Vermilion Sailor Marching  Band  - At the Rock Hall,4bE-PNAzEhY,https://www.youtube.com/watch?v=4bE-PNAzEhY
At the Rock Hall 2,2018-2019 Vermilion Sailor Marching  Band  - At the Rock Hall 2,V-6lRUqnfrg,https://www.youtube.com/watch?v=V-6lRUqnfrg
At the Rock Hall 3,2018-2019 Vermilion Sailor Marching  Band  - At the Rock Hall 3,CbzdTs4H1LM,https://www.youtube.com/watch?v=CbzdTs4H1LM
At the Rock Hall 4,2018-2019 Vermilion Sailor Marching  Band  - At the Rock Hall 4,6nH6Pf9uScU,https://www.youtube.com/watch?v=6nH6Pf9uScU
At the Rock Hall 5,2018-2019 Vermilion Sailor Marching  Band  - At the Rock Hall 5,a8_xNEhqtQM,https://www.youtube.com/watch?v=a8_xNEhqtQM
At the Rock Hall 6,2018-2019 Vermilion Sailor Marching  Band  - At the Rock Hall 6,-nf7PzO4F-o,https://www.youtube.com/watch?v=-nf7PzO4F-o
At the Rock Hall 7,2018-2019 Vermilion Sailor Marching  Band  -  At the Rock Hall 7,Idg0ndVGrvE,https://www.youtube.com/watch?v=Idg0ndVGrvE
Award to William Burt,1987 Vermilion Sailor Alumni Band - Award to William Burt,1cExLkI9W94,https://www.youtube.com/watch?v=1cExLkI9W94
Band Banquet,1999-2000 Vermilion Sailor Marching Band - Band Banquet,ybQh2DUbiBo,https://www.youtube.com/watch?v=ybQh2DUbiBo
Band Banquet,1998-1999 Vermilion Sailor Marching Band - Band Banquet,Cjr4r89E56o,https://www.youtube.com/watch?v=Cjr4r89E56o
Band Banquet,2003-2004 Vermilion Sailor Marching Band - Band Banquet,zEO_iNVv8N0,https://www.youtube.com/watch?v=zEO_iNVv8N0
Band Banquet,2002-2003 Vermilion Sailor Marching Band - Band Banquet,Za-B40x233c,https://www.youtube.com/watch?v=Za-B40x233c
Band Banquet,2004-2005 Vermilion Sailor Marching Band - Band Banquet,I5kPYxha9BY,https://www.youtube.com/watch?v=I5kPYxha9BY
Band Banquet,2006-2007 Vermilion Sailor Marching Band - Band Banquet,eiWikF5-mjA,https://www.youtube.com/watch?v=eiWikF5-mjA
Band Banquet,2005-2006 Vermilion Sailor Marching Band - Band Banquet,WDT0emLMyVQ,https://www.youtube.com/watch?v=WDT0emLMyVQ
Band Banquet,1995-1996 Vermilion Sailor Marching Band - Band Banquet,fFvh8bG8pos,https://www.youtube.com/watch?v=fFvh8bG8pos
Band in Review,2021-2022 Vermilion Sailor Marching Band - Band in Review,3kvUh1MhEc8,https://www.youtube.com/watch?v=3kvUh1MhEc8
Band In Review,1995-1996 Vermilion Sailor Marching Band - Band In Review,OnKs5XeSse8,https://www.youtube.com/watch?v=OnKs5XeSse8
Band In Review Concert,1999-2000 Vermilion Sailor Marching Band - Band In Review Concert,vI2DO5JMjcQ,https://www.youtube.com/watch?v=vI2DO5JMjcQ
Band in the Wooly Bear Parade,2016-2017 Sailorway Middle School Band in the Wooly Bear Parade,4j5sfFVW2SQ,https://www.youtube.com/watch?v=4j5sfFVW2SQ
Band Review Highlights,2013-2014 Vermilion Sailor Marching Band -  Band Review Highlights,OP1QlKvzctM,https://www.youtube.com/watch?v=OP1QlKvzctM
Behind the Scenes,1999-2000 Vermilion Sailor Marching Band - Behind the Scenes,XR66aW3q-_M,https://www.youtube.com/watch?v=XR66aW3q-_M
Browns Victory Parade,2018-2019 Vermilion Sailor Marching  Band  - Browns Victory Parade,5kjFwNxge14,https://www.youtube.com/watch?v=5kjFwNxge14
Bye,1992-1993 Vermilion Sailor Marching Band - Bye,sKFC6ffJb2k,https://www.youtube.com/watch?v=sKFC6ffJb2k
Candid Footage,2004-2005 Vermilion Sailor Marching Band - Candid Footage  - No Sound,up7fhntgLKQ,https://www.youtube.com/watch?v=up7fhntgLKQ
Car,2004-2005 Vermilion Sailor Marching Band - Car,UcS7I84zJBA,https://www.youtube.com/watch?v=UcS7I84zJBA
Ceremony,2004-2005 Vermilion Sailor Marching Band - Ceremony - Memorial Day,QyIxjpc0oJQ,https://www.youtube.com/watch?v=QyIxjpc0oJQ
Cheering,2003-2004 Vermilion Sailor Marching Band - Cheering,Ywaz72pzFu8,https://www.youtube.com/watch?v=Ywaz72pzFu8
Cheering,1986-1987 Vermilion Sailor Marching Band - Cheering,5Q3_Y7sm5a0,https://www.youtube.com/watch?v=5Q3_Y7sm5a0
Christmas Boat,VCMA - Christmas Boat - 2007,z-6YNt92_UE,https://www.youtube.com/watch?v=z-6YNt92_UE
Christmas Concert,1989-1990 Vermilion Sailor Symphonic Band - Christmas Concert,_iAQLPhB3tg,https://www.youtube.com/watch?v=_iAQLPhB3tg
Christmas Concert,1989-1990 Vermilion Sailor Jazz Band - Christmas Concert,hG_aXeAYvxk,https://www.youtube.com/watch?v=hG_aXeAYvxk
Christmas Medley,1989-1990 Vermilion Sailor Symphonic Band - Christmas Medley,yZR4l9A6L8k,https://www.youtube.com/watch?v=yZR4l9A6L8k
Christmas Medley,1989-1990 Vermilion Sailor Jazz Band - Christmas Medley - Midway Mall,r0iAgWjxz-I,https://www.youtube.com/watch?v=r0iAgWjxz-I
Christmas Medley,1989-1990 Vermilion Sailor Jazz Band - Christmas Medley,OAhD7Ls1QoM,https://www.youtube.com/watch?v=OAhD7Ls1QoM
Christmas Sing,1989-1990 Vermilion Sailor Symphonic Band - Christmas Sing-A-Long,6I2Tf_J_q5c,https://www.youtube.com/watch?v=6I2Tf_J_q5c
Christmas Time,1989-1990 Vermilion Sailor Jazz Band - Christmas Time,PHPPK5ZcNq4,https://www.youtube.com/watch?v=PHPPK5ZcNq4
Christmas Time,1989-1990 Vermilion Sailor Jazz Band - Christmas Time - Midway Mall,gcwR5M4NSoA,https://www.youtube.com/watch?v=gcwR5M4NSoA
Cleveland Christmas Parade,1990-1991 Vermilion Sailor Marching Band - Cleveland Christmas Parade,E6f_x6H9o6M,https://www.youtube.com/watch?v=E6f_x6H9o6M
Cleveland Christmas Parade,1992-1993 Vermilion Sailor Marching Band - Cleveland Christmas Parade,SMhekKLOvYQ,https://www.youtube.com/watch?v=SMhekKLOvYQ
Cleveland Christmas Parade,1989-1990 Vermilion Sailor Marching Band - Cleveland Christmas Parade,NvQkyKWNTLo,https://www.youtube.com/watch?v=NvQkyKWNTLo
Cleveland Christmas Parade,1994-1995 Vermilion Sailor Marching Band - Cleveland Christmas Parade,ARyO0E_v2iM,https://www.youtube.com/watch?v=ARyO0E_v2iM
Cleveland Christmas Parade,1996-1997 Vermilion Sailor Marching Band - Cleveland Christmas Parade,mF6SBRFXqPY,https://www.youtube.com/watch?v=mF6SBRFXqPY
Clip 1,2003-2004 Vermilion Sailor Marching Band - Clip 1 - Fox 8 News,xJFaunEqVrY,https://www.youtube.com/watch?v=xJFaunEqVrY
Clip 2,2003-2004 Vermilion Sailor Marching Band - Clip 2 - Fox 8 News,QEieNGYIIm8,https://www.youtube.com/watch?v=QEieNGYIIm8
Clip 3,2003-2004 Vermilion Sailor Marching Band - Clip 3 - Fox 8 News,Fj4VH4P3_LE,https://www.youtube.com/watch?v=Fj4VH4P3_LE
Clip 4,2003-2004 Vermilion Sailor Marching Band - Clip 4 - Fox 8 News,2WLev-K1-os,https://www.youtube.com/watch?v=2WLev-K1-os
Clip 5,2003-2004 Vermilion Sailor Marching Band - Clip 5 - Fox 8 News,duFW6fDuaSo,https://www.youtube.com/watch?v=duFW6fDuaSo
Clip 6,2003-2004 Vermilion Sailor Marching Band - Clip 6 - Fox 8 News,nx7WS1wKY50,https://www.youtube.com/watch?v=nx7WS1wKY50
Clip 7,2003-2004 Vermilion Sailor Marching Band - Clip 7 - Fox 8 News,cIEhJy2_MEo,https://www.youtube.com/watch?v=cIEhJy2_MEo
Closer,1995 Vermilion Sailor Alumni Band - Closer - Vermilion Band Festival,_VtNcYvkiMU,https://www.youtube.com/watch?v=_VtNcYvkiMU
Closer,1988-1989 Vermilion Sailor Marching Band - Closer - Vermilion,pyBhT56tqAM,https://www.youtube.com/watch?v=pyBhT56tqAM
Closer,1988-1989 Vermilion Sailor Marching Band - Closer - Elyria,cq2jxtJaEZo,https://www.youtube.com/watch?v=cq2jxtJaEZo
Closer,1987-1988 Vermilion Sailor Marching Band - Closer - Vermilion,6ohmljRgEOg,https://www.youtube.com/watch?v=6ohmljRgEOg
Closing Number,1993-1994 Vermilion Sailor Marching Band - Closing Number - V Amherst,P-5SCXvJnts,https://www.youtube.com/watch?v=P-5SCXvJnts
Coming Off The Field,1985-1986 Vermilion Sailor Marching Band - Coming Off The Field,KPyyKDDCu4o,https://www.youtube.com/watch?v=KPyyKDDCu4o
Complete Festival Show,1988-1989 Vermilion Sailor Marching Band - Complete Festival Show,qo0bzcrrSts,https://www.youtube.com/watch?v=qo0bzcrrSts
Complete Show,2014 Vermilion Sailor Alumni Band - Complete Show - Second Video,kAr29k8tVNk,https://www.youtube.com/watch?v=kAr29k8tVNk
Concert at Ritter Public Library,VCMA Concert at Ritter Public Library - 2008,jLkUdGmLXnM,https://www.youtube.com/watch?v=jLkUdGmLXnM
Dance,2008-2009 Vermilion Sailor Marching Band  -  Dance -  Rittman,I7s37g78sbw,https://www.youtube.com/watch?v=I7s37g78sbw
Disney Behind The Scenes,1998-1999 Vermilion Sailor Marching Band - Disney Behind The Scenes,pUE3c9RS78w,https://www.youtube.com/watch?v=pUE3c9RS78w
Disney Parade,1997-1998 Vermilion Sailor Marching Band - Disney Parade,sWOhncncrJ0,https://www.youtube.com/watch?v=sWOhncncrJ0
Disney Trip,1998-1999 Vermilion Sailor Marching Band - Disney Trip,0sn8BvccQNs,https://www.youtube.com/watch?v=0sn8BvccQNs
Drill Sergeant,2003-2004 Vermilion Sailor Marching Band - Drill Sergeant,BLdBqzYUJPU,https://www.youtube.com/watch?v=BLdBqzYUJPU
Elyria Parade of Bands,2016-2017 Vermilion Sailor Marching Band - Elyria Parade of Bands,2d6ejz_tpIQ,https://www.youtube.com/watch?v=2d6ejz_tpIQ
Entering The Stadium,2013 Vermilion Sailor Alumni Band - Entering The Stadium,oFbCyK3DOFU,https://www.youtube.com/watch?v=oFbCyK3DOFU
Festival,1985-1986 Vermilion Sailor Marching Band Festival - 9-28-1985,1hq2mt2pWLE,https://www.youtube.com/watch?v=1hq2mt2pWLE
Festival,1986 Vermilion Sailor Marching Band Festival - Complete,-ZyUssBuum8,https://www.youtube.com/watch?v=-ZyUssBuum8
Festival Show,2022 Vermilion Sailor Alumni Band  - Festival Show,YFsRfxQ99HM,https://www.youtube.com/watch?v=YFsRfxQ99HM
Festival Show,1995 Vermilion Sailor Alumni Band - Festival Show,ROSk2UhKGf8,https://www.youtube.com/watch?v=ROSk2UhKGf8
Festival Show,2005 Vermilion Sailor Alumni Band - Festival Show,d5gGs23OXNE,https://www.youtube.com/watch?v=d5gGs23OXNE
Festival Show,1998 Vermilion Sailor Alumni Band - Festival Show,WdTBKAde_EQ,https://www.youtube.com/watch?v=WdTBKAde_EQ
Festival Show,1996 Vermilion Sailor Alumni Band - Festival Show,7mDX-d5RruY,https://www.youtube.com/watch?v=7mDX-d5RruY
Festival Show,1997 Vermilion Sailor Alumni Band - Festival Show,uZUy6LLtf4Y,https://www.youtube.com/watch?v=uZUy6LLtf4Y
Festival Show,1985-1986 Vermilion Sailor Marching Band - Festival Show,NQ1Bn7qk81E,https://www.youtube.com/watch?v=NQ1Bn7qk81E
Festival Show,2007 Vermilion Sailor Alumni Band  - Festival Show,HqJGvHj8w1A,https://www.youtube.com/watch?v=HqJGvHj8w1A
Festival Show,2011 Vermilion Sailor Alumni Band - Festival Show,BNOXhKsg4DM,https://www.youtube.com/watch?v=BNOXhKsg4DM
Festival Show,2012 Vermilion Sailor Alumni Band - Festival Show,bgAKz-reRvo,https://www.youtube.com/watch?v=bgAKz-reRvo
Festival Show,2013 Vermilion Sailor Alumni Band - Festival Show - Second Video,Hsy-L9JgeCE,https://www.youtube.com/watch?v=Hsy-L9JgeCE
Festival Show,2013 Vermilion Sailor Alumni Band - Festival Show,YkDAjx0acLA,https://www.youtube.com/watch?v=YkDAjx0acLA
Festival Show,2014 Vermilion Sailor Alumni Band - Festival Show,3KkP_WFlQgo,https://www.youtube.com/watch?v=3KkP_WFlQgo
Festival Show,2016 Vermilion Sailor Alumni Band - Festival Show,h22x7sdVX_w,https://www.youtube.com/watch?v=h22x7sdVX_w
Festival Show,2010 Vermilion Sailor Alumni Band - Festival Show,ibfkccajuFs,https://www.youtube.com/watch?v=ibfkccajuFs
Festival Show,2009 Vermilion Sailor Alumni Band - Festival Show,KWSxr8L5xzg,https://www.youtube.com/watch?v=KWSxr8L5xzg
Festival Show,2008 Vermilion Sailor Alumni Band - Festival Show,nvB07-73mbE,https://www.youtube.com/watch?v=nvB07-73mbE
Festival Show 9,2024 Vermilion Sailor Alumni Band Festival Show 9-14-2024,k6OYg3rxG6E,https://www.youtube.com/watch?v=k6OYg3rxG6E
Field Goal Drums,1997-1998 Vermilion Sailor Marching Band - Field Goal Drums,nihqEHFmIkw,https://www.youtube.com/watch?v=nihqEHFmIkw
Fight Song,2023 Vermilion Sailor Alumni Band - Fight Song - Practice,n0eX7Ef_4Pg,https://www.youtube.com/watch?v=n0eX7Ef_4Pg
Fight Song,2022-2023 Vermilion Sailor Marching Band - Fight Song  - 8-26-2022,FqwVwmTy0u4,https://www.youtube.com/watch?v=FqwVwmTy0u4
Fight Song,2023 Vermilion Sailor Alumni Band - Fight Song,PNu5KFL_J9o,https://www.youtube.com/watch?v=PNu5KFL_J9o
Fight Song,2022 Vermilion Sailor Alumni Band - Fight Song,yZn_S_EpQjY,https://www.youtube.com/watch?v=yZn_S_EpQjY
Fight Song,1999-2000 Vermilion Sailor Marching Band  - Fight Song,ZIOejh5fP2M,https://www.youtube.com/watch?v=ZIOejh5fP2M
Fight Song,2018 Vermilion Sailor Alumni Band - Fight Song,JttTbdog_QU,https://www.youtube.com/watch?v=JttTbdog_QU
Fight Song,2003-2004 Vermilion Sailor Marching Band - Fight Song - Fox 8 News,qxfvEzz3YQI,https://www.youtube.com/watch?v=qxfvEzz3YQI
Fight Song,2002-2003 Vermilion Sailor Marching Band - Fight Song - In Stands,r9_zeAqQCn0,https://www.youtube.com/watch?v=r9_zeAqQCn0
Fight Song,2004-2005 Vermilion Sailor Marching Band - Fight Song - Senior Show,-WOIsQ5IW5g,https://www.youtube.com/watch?v=-WOIsQ5IW5g
Fight Song,1995-1996 Vermilion Sailor Marching Band - Fight Song - In Stands,JyLAbSIG0PA,https://www.youtube.com/watch?v=JyLAbSIG0PA
Fight Song,2017-2018 Vermilion Sailor Marching Band - Fight Song,hGexmCXx2XQ,https://www.youtube.com/watch?v=hGexmCXx2XQ
Fight Song,1994-1995 Vermilion Sailor Marching Band - Fight Song- 9-9-1994,gj409CJslFM,https://www.youtube.com/watch?v=gj409CJslFM
Fight Song,1994-1995 Vermilion Sailor Marching Band - Fight Song - In the Stands,du1fFUzsPPE,https://www.youtube.com/watch?v=du1fFUzsPPE
Fight Song,2016 Vermilion Sailor Alumni Band - Fight Song,6DeGcHGkwbA,https://www.youtube.com/watch?v=6DeGcHGkwbA
Fight Song Before Game,1994-1995 Vermilion Sailor Marching Band - Fight Song Before Game,2zOmjh1qB7Q,https://www.youtube.com/watch?v=2zOmjh1qB7Q
Fight Song In Stands,1997-1998 Vermilion Sailor Marching Band - Fight Song In Stands,3TYkALKQIfA,https://www.youtube.com/watch?v=3TYkALKQIfA
Fight Song In The Stands,1986-1987 Vermilion Sailor Marching Band - Fight Song In The Stands,Vj88HSUfqk8,https://www.youtube.com/watch?v=Vj88HSUfqk8
Firelands Parade of Bands,2016-2017 Vermilion Sailor Marching Band - Firelands Parade of Bands,9_m-YxPxFVQ,https://www.youtube.com/watch?v=9_m-YxPxFVQ
First Song,2004-2005 Vermilion Sailor Marching Band - First Song,i3h9B40BYzU,https://www.youtube.com/watch?v=i3h9B40BYzU
Football Team Entry,2018-2019 Vermilion Sailor Marching  Band  - Football Team Entry,KCWL2K1D1qY,https://www.youtube.com/watch?v=KCWL2K1D1qY
Fourth Number,1992 Vermilion Sailor Alumni Band - Fourth Number,Z4qdiDfR0Ek,https://www.youtube.com/watch?v=Z4qdiDfR0Ek
Fox 8,2004-2005 Vermilion Sailor Marching Band - Fox 8,gFWiySYZsdY,https://www.youtube.com/watch?v=gFWiySYZsdY
Fox 8 News,1998-1999 Vermilion Sailor Marching Band - Fox 8 News,07RL7JoGWvA,https://www.youtube.com/watch?v=07RL7JoGWvA
Fox 8 News,2003-2004 Vermilion Sailor Marching Band - Fox 8 News,HAE305IEu0c,https://www.youtube.com/watch?v=HAE305IEu0c
Fox 8 News,2005-2006 Vermilion Sailor Marching Band - Fox 8 News,2cALb4lxR8c,https://www.youtube.com/watch?v=2cALb4lxR8c
Fox News,1996-1997 Vermilion High School Marching Band - Fox News,Inyjn4Tv2Mo,https://www.youtube.com/watch?v=Inyjn4Tv2Mo
Fox News,2017-2018  Vermilion Sailor Marching Band - Fox News,L6neGh5E0I0,https://www.youtube.com/watch?v=L6neGh5E0I0
Full Festival Show,2018-2019 Vermilion Sailor Marching Band - Full Festival Show,Wf4RiXqZidg,https://www.youtube.com/watch?v=Wf4RiXqZidg
Full Festival Show,1990-1991 Vermilion Sailor Marching Band - Full Festival Show,I-9JKdmGOJk,https://www.youtube.com/watch?v=I-9JKdmGOJk
Full Homecoming Ceremony,1991-1992 Vermilion Sailor Marching Band - Full Homecoming Ceremony,3THdxetNo3U,https://www.youtube.com/watch?v=3THdxetNo3U
Full Show,2022-2023 Vermilion Sailor Marching Band - Full Show - 10-21-2022,XfjwHx4GfBo,https://www.youtube.com/watch?v=XfjwHx4GfBo
Full Show,2022-2023 Vermilion Sailor Marching Band - Full Show - 10-14-2022,56IE7WVnn_4,https://www.youtube.com/watch?v=56IE7WVnn_4
Full Show,2022-2023 Vermilion Sailor Marching Band - Full Show - 10-7-2022,2Orr8P34Kyw,https://www.youtube.com/watch?v=2Orr8P34Kyw
Full Show,2022-2023 Vermilion Sailor Marching Band - Full Show - 9-30-2022,p_pB4i5Qs9w,https://www.youtube.com/watch?v=p_pB4i5Qs9w
Full Show,2022-2023 Vermilion Sailor Marching Band - Full Show - 9-23-2022,80ud4GPGmA8,https://www.youtube.com/watch?v=80ud4GPGmA8
Full Show,2022-2023 Vermilion Sailor Marching Band - Full Show - 8-19-2022,XZfvR4XFZj0,https://www.youtube.com/watch?v=XZfvR4XFZj0
Full Show,2003 Vermilion Sailor Alumni Band -  Full Show,CwpkfJuJHFs,https://www.youtube.com/watch?v=CwpkfJuJHFs
Full Show,2018-2019 Vermilion Sailor Marching Band - Full Show - Unknown,P58t2jGW8ck,https://www.youtube.com/watch?v=P58t2jGW8ck
Full Show,2018-2019 Vermilion Sailor Marching  Band  - Full Show,LhUizHpIHOA,https://www.youtube.com/watch?v=LhUizHpIHOA
Full Show,1999-2000 Vermilion Sailor Marching Band  - Full Show,xhtT0INJgnA,https://www.youtube.com/watch?v=xhtT0INJgnA
Full Show,2023 Vermilion Sailor Alumni Band - Full Show,S5pHTQZX4DQ,https://www.youtube.com/watch?v=S5pHTQZX4DQ
Full Show,2000 Vermilion Sailor Alumni Band  - Full Show,-zqwpPn2IkQ,https://www.youtube.com/watch?v=-zqwpPn2IkQ
Full Show,2018 Vermilion Sailor Alumni Band - Full Show,k_3m4ywq_V0,https://www.youtube.com/watch?v=k_3m4ywq_V0
Full Show,2003-2004 Vermilion Sailor Marching Band - Full Show - Senior Show,NR6i6rKsMrk,https://www.youtube.com/watch?v=NR6i6rKsMrk
Full Show,2002-2003 Vermilion Sailor Marching Band - Full Show - Senior Show,ogz4rzxTjp0,https://www.youtube.com/watch?v=ogz4rzxTjp0
Full Show,2003-2004 Vermilion Sailor Marching Band - Full Show,BkCqkF6Rcvw,https://www.youtube.com/watch?v=BkCqkF6Rcvw
Full Show,1998-1999 Vermilion Sailor Marching Band - Full Show - Senior Show,rzCMV6_Theo,https://www.youtube.com/watch?v=rzCMV6_Theo
Full Show,1997-1998 Vermilion Sailor Marching Band - Full Show - V Firelands,ahQD6dZ_-fs,https://www.youtube.com/watch?v=ahQD6dZ_-fs
Full Show,1997-1998 Vermilion Sailor Marching Band - Full Show - BW Festival,t1nZ4o7TFug,https://www.youtube.com/watch?v=t1nZ4o7TFug
Full Show,1997-1998 Vermilion Sailor Marching Band  - Full Show - V Firelands,nqu-H4KshfU,https://www.youtube.com/watch?v=nqu-H4KshfU
Full Show,1992-1993 Vermilion Sailor Marching Band - Full Show - Senior Show,OuOvf_04HDw,https://www.youtube.com/watch?v=OuOvf_04HDw
Full Show,2000-2001 Vermilion Sailor Marching Band - Full Show - Senior Show,xRDb__2T8po,https://www.youtube.com/watch?v=xRDb__2T8po
Full Show,1995-1996 Vermilion Sailor Marching Band - Full Show - Senior Show,ZwiO3DPrp3c,https://www.youtube.com/watch?v=ZwiO3DPrp3c
Full Show,1993-1994 Vermilion Sailor Marching Band - Full Show - V Lorain,jbogYeTlSQ0,https://www.youtube.com/watch?v=jbogYeTlSQ0
Full Show,1991-1992 Vermilion Sailor Marching Band - Full Show - Senior Night,cpSaCqmGzI0,https://www.youtube.com/watch?v=cpSaCqmGzI0
Full Show,1992-1993 Vermilion Sailor Marching Band - Full Show - V John Adams,MQgDB0cyQo4,https://www.youtube.com/watch?v=MQgDB0cyQo4
Full Show,1990-1991 Vermilion Sailor Marching Band - Full Show - V Firelands,-kZfZNIM-Pk,https://www.youtube.com/watch?v=-kZfZNIM-Pk
Full Show,1985-1986 Vermilion Sailor Marching Band - Full Show - Homecoming,meD20ZZ012M,https://www.youtube.com/watch?v=meD20ZZ012M
Full Show,1988-1989 Vermilion Sailor Marching Band - Full Show - v Elyria,w_ll5FNTNmY,https://www.youtube.com/watch?v=w_ll5FNTNmY
Full Show,1988-1989 Vermilion Sailor Marching Band - Full Show - Vermilion,iU7SJFQw7Ig,https://www.youtube.com/watch?v=iU7SJFQw7Ig
Full Show,1988-1989 Elyria Pioneer Marching Band - Full Show - v Vermilion,51ZJPPWs7Ic,https://www.youtube.com/watch?v=51ZJPPWs7Ic
Full Show,1987-1988 Vermilion Sailor Marching Band - Full Show - Vermilion,nc2v7Q6ic60,https://www.youtube.com/watch?v=nc2v7Q6ic60
Full Show,1986-1987 Vermilion Sailor Marching Band - Full Show,12Mhr82vQ8c,https://www.youtube.com/watch?v=12Mhr82vQ8c
Full Show 1,1997-1998 Vermilion Sailor Marching Band - Full Show 1,34mvp4wcXc0,https://www.youtube.com/watch?v=34mvp4wcXc0
Full Show 1,1993-1994 Vermilion Sailor Marching Band - Full Show 1,sWWDCjlOayk,https://www.youtube.com/watch?v=sWWDCjlOayk
Full Show 1,1992-1993 Vermilion Sailor Marching Band - Full Show 1,fTEqXdwbDHk,https://www.youtube.com/watch?v=fTEqXdwbDHk
Full Show 1,1985-1986 Vermilion Sailor Marching Band - Full Show 1,oJfLnDv6t6M,https://www.youtube.com/watch?v=oJfLnDv6t6M
Full Show 2,2018-2019 Vermilion Sailor Marching  Band  - Full Show 2,zIm4xCXdgJw,https://www.youtube.com/watch?v=zIm4xCXdgJw
Full Show 2,1997-1998 Vermilion Sailor Marching Band - Full Show 2,ETSmLqvnRmk,https://www.youtube.com/watch?v=ETSmLqvnRmk
Full Show 2,1992-1993 Vermilion Sailor Marching Band - Full Show 2,gVkzdaqnET8,https://www.youtube.com/watch?v=gVkzdaqnET8
Full Show 2,1986-1987 Vermilion Sailor Marching Band - Full Show 2,uczrmUPfmUI,https://www.youtube.com/watch?v=uczrmUPfmUI
Full Show 3,2018-2019 Vermilion Sailor Marching  Band  - Full Show 3,Fc_3yxYtjzc,https://www.youtube.com/watch?v=Fc_3yxYtjzc
Full Show 3,1992-1993 Vermilion Sailor Marching Band - Full Show 3,folKCMTbkIg,https://www.youtube.com/watch?v=folKCMTbkIg
Full Show 4,1992-1993 Vermilion Sailor Marching Band - Full Show 4,BJymQBu4C6o,https://www.youtube.com/watch?v=BJymQBu4C6o
Full Show 5,1992-1993 Vermilion Sailor Marching Band - Full Show 5,bFlzWwITsg0,https://www.youtube.com/watch?v=bFlzWwITsg0
Full Show 9/10/2022,2022 Vermilion Sailor Alumni Band Full Show 9/10/2022,A9usqtWPeAQ,https://www.youtube.com/watch?v=A9usqtWPeAQ
